No errors
No warnings
512 ms
data source=metars
4668 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KDLN 280653Z AUTO 19006KT 10SM CLR 03/02 A3011 RMK AO2 SLP188 T00280017 401170017,KDLN,2018-10-28T06:53:00Z,45.25,-112.55,2.8,1.7,190,6,,10.0,30.109253,1018.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,11.7,1.7,,,,,,,METAR,1591.0
KDKK 280653Z AUTO 11004KT 10SM -RA OVC013 03/03 A2975 RMK AO2 RAB00 SLP080 P0000 T00330028,KDKK,2018-10-28T06:53:00Z,42.5,-79.28,3.3,2.8,110,4,,10.0,29.749016,1008.0,,TRUE,TRUE,,,,,,-RA,OVC,1300,,,,,,,MVFR,,,,,,0.005,,,,,,METAR,202.0
KDHN 280653Z AUTO 26005KT 10SM CLR 12/09 A3015 RMK AO2 SLP206 T01170089,KDHN,2018-10-28T06:53:00Z,31.32,-85.45,11.7,8.9,260,5,,10.0,30.15059,1020.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,113.0
KDFI 280653Z AUTO 00000KT 10SM OVC038 06/04 A2988 RMK AO2 SLP121 T00610039,KDFI,2018-10-28T06:53:00Z,41.33,-84.43,6.1,3.9,0,0,,10.0,29.878937,1012.1,,TRUE,TRUE,,,,,,,OVC,3800,,,,,,,VFR,,,,,,,,,,,,METAR,219.0
KDEW 280653Z AUTO 03009KT 10SM -RA BKN042 OVC065 07/04 A2992 RMK AO2 RAB0556 SLP138 P0002 T00670044 $,KDEW,2018-10-28T06:53:00Z,47.97,-117.43,6.7,4.4,30,9,,10.0,29.920275,1013.8,,TRUE,TRUE,TRUE,,,,,-RA,BKN,4200,OVC,6500,,,,,VFR,,,,,,0.02,,,,,,METAR,674.0
KDET 280653Z 31003KT 10SM BKN018 OVC025 05/03 A2983 RMK AO2 SLP104 T00500033,KDET,2018-10-28T06:53:00Z,42.4,-83.02,5.0,3.3,310,3,,10.0,29.828741,1010.4,,,TRUE,,,,,,,BKN,1800,OVC,2500,,,,,MVFR,,,,,,,,,,,,METAR,190.0
KDAB 280653Z 33005KT 10SM SCT150 14/13 A3008 RMK AO2 SLP185 T01390128,KDAB,2018-10-28T06:53:00Z,29.18,-81.07,13.9,12.8,330,5,,10.0,30.079725,1018.5,,,TRUE,,,,,,,SCT,15000,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
KCUB 280653Z AUTO 00000KT 10SM CLR 09/07 A2998 RMK AO2 SLP151 T00940072,KCUB,2018-10-28T06:53:00Z,33.97,-81.0,9.4,7.2,0,0,,10.0,29.97933,1015.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,56.0
KCSV 280653Z AUTO 00000KT 1/2SM FG VV001 04/04 A3003 RMK AO2 SLP170 T00440039,KCSV,2018-10-28T06:53:00Z,35.95,-85.08,4.4,3.9,0,0,,0.5,30.029528,1017.0,,TRUE,TRUE,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,100,METAR,570.0
KCRG 280653Z AUTO 30007KT 10SM CLR 13/09 A3008 RMK AO2 SLP187 T01330089,KCRG,2018-10-28T06:53:00Z,30.33,-81.52,13.3,8.9,300,7,,10.0,30.079725,1018.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
KCRE 280653Z AUTO 26005KT 10SM CLR 12/09 A2994 RMK AO1 SLP139 T01170094,KCRE,2018-10-28T06:53:00Z,33.82,-78.72,11.7,9.4,260,5,,10.0,29.940945,1013.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
KCNY 280653Z AUTO 25003KT 10SM CLR 07/03 A3020 RMK AO2 SLP205 T00720033 401940033,KCNY,2018-10-28T06:53:00Z,38.77,-109.75,7.2,3.3,250,3,,10.0,30.200787,1020.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,19.4,3.3,,,,,,,METAR,1390.0
KCHA 280653Z AUTO 00000KT 10SM CLR 08/07 A3006 RMK AO2 SLP177 T00830067 $,KCHA,2018-10-28T06:53:00Z,35.03,-85.2,8.3,6.7,0,0,,10.0,30.059055,1017.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,210.0
KCEW 280653Z AUTO 00000KT 7SM CLR 08/07 A3014 RMK AO2 SLP204 T00780067,KCEW,2018-10-28T06:53:00Z,30.78,-86.52,7.8,6.7,0,0,,7.0,30.138779,1020.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,55.0
KCDC 280653Z AUTO 18006KT 10SM CLR 08/M02 A3023 RMK AO2 SLP191 T00831022 402170011,KCDC,2018-10-28T06:53:00Z,37.7,-113.1,8.3,-2.2,180,6,,10.0,30.230314,1019.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,21.7,1.1,,,,,,,METAR,1714.0
KCCR 280653Z 10SM CLR 17/13 A3006 RMK AO2 SLP164 T01720128 $,KCCR,2018-10-28T06:53:00Z,38.0,-122.05,17.2,12.8,,,,10.0,30.059055,1016.4,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
KBWG 280653Z AUTO 20004KT 6SM BR CLR 06/04 A3001 RMK AO2 SLP164 T00610044,KBWG,2018-10-28T06:53:00Z,36.97,-86.42,6.1,4.4,200,4,,6.0,30.008858,1016.4,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,168.0
KBTM 280653Z AUTO 00000KT 10SM CLR M01/M04 A3012 RMK AO2 SLP200 T10111044 401391017,KBTM,2018-10-28T06:53:00Z,45.97,-112.5,-1.1,-4.4,0,0,,10.0,30.121063,1020.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,13.9,-1.7,,,,,,,METAR,1688.0
KMLP 280653Z AUTO VRB05KT 10SM -RA FEW017 BKN038 OVC100 02/M01 A2999 RMK AO2 RAB46 SLP116 P0000 T00221006,KMLP,2018-10-28T06:53:00Z,47.45,-115.67,2.2,-0.6,0,5,,10.0,29.991142,1011.6,,TRUE,TRUE,,,,,,-RA,FEW,1700,BKN,3800,OVC,10000,,,VFR,,,,,,0.005,,,,,,METAR,1837.0
KMLB 280653Z AUTO 32007KT 10SM CLR 16/11 A3007 RMK AO2 SLP180 T01560111,KMLB,2018-10-28T06:53:00Z,28.1,-80.65,15.6,11.1,320,7,,10.0,30.070866,1018.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
KMKL 280653Z AUTO 00000KT 8SM CLR 07/06 A3002 RMK AO2 SLP165 T00670061,KMKL,2018-10-28T06:53:00Z,35.6,-88.92,6.7,6.1,0,0,,8.0,30.02067,1016.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,128.0
KMIC 280653Z AUTO 27012G19KT 10SM BKN019 OVC025 09/07 A2959 RMK AO2 PK WND 28028/0626 SLP023 T00890067,KMIC,2018-10-28T06:53:00Z,45.07,-93.35,8.9,6.7,270,12,19,10.0,29.589567,1002.3,,TRUE,TRUE,,,,,,,BKN,1900,OVC,2500,,,,,MVFR,,,,,,,,,,,,METAR,265.0
KMIA 280653Z VRB04KT 10SM FEW090 22/18 A3004 RMK AO2 SLP173 T02170178,KMIA,2018-10-28T06:53:00Z,25.8,-80.28,21.7,17.8,0,4,,10.0,30.041338,1017.3,,,TRUE,,,,,,,FEW,9000,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
KMHE 280653Z AUTO 26009KT 10SM CLR 06/02 A2997 RMK AO2 SLP153 T00560017,KMHE,2018-10-28T06:53:00Z,43.77,-98.02,5.6,1.7,260,9,,10.0,29.970472,1015.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,397.0
KJBR 280653Z AUTO 24003KT 10SM CLR 13/12 A2999 RMK AO2 SLP154 T01280122,KJBR,2018-10-28T06:53:00Z,35.83,-90.65,12.8,12.2,240,3,,10.0,29.991142,1015.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,79.0
KIDA 280653Z AUTO 20006KT 10SM CLR 09/04 A3015 RMK AO2 SLP189 T00890039 401830067,KIDA,2018-10-28T06:53:00Z,43.52,-112.07,8.9,3.9,200,6,,10.0,30.15059,1018.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,18.3,6.7,,,,,,,METAR,1453.0
KICR 280653Z AUTO 26009KT 10SM CLR 04/M02 A3005 RMK AO2 SLP175 T00391017,KICR,2018-10-28T06:53:00Z,43.38,-99.85,3.9,-1.7,260,9,,10.0,30.050198,1017.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,621.0
KIAG 280653Z AUTO 03008KT 10SM -RA OVC006 03/02 A2975 RMK AO2 CIG 004V010 SLP084 P0004 T00280017,KIAG,2018-10-28T06:53:00Z,43.12,-78.93,2.8,1.7,30,8,,10.0,29.749016,1008.4,,TRUE,TRUE,,,,,,-RA,OVC,600,,,,,,,IFR,,,,,,0.04,,,,,,METAR,182.0
KHZY 280653Z AUTO 02003KT 10SM OVC021 05/04 A2976 RMK AO2 RAB13E27 SLP082 P0000 T00500044,KHZY,2018-10-28T06:53:00Z,41.78,-80.7,5.0,4.4,20,3,,10.0,29.760826,1008.2,,TRUE,TRUE,,,,,,,OVC,2100,,,,,,,MVFR,,,,,,0.005,,,,,,METAR,276.0
PHLI 280653Z 05013KT 10SM FEW017 SCT024 SCT039 26/22 A3003 RMK AO2 SLP164 T02560217,PHLI,2018-10-28T06:53:00Z,21.97,-159.33,25.6,21.7,50,13,,10.0,30.029528,1016.4,,,TRUE,,,,,,,FEW,1700,SCT,2400,SCT,3900,,,VFR,,,,,,,,,,,,METAR,45.0
PHKO 280653Z 29005KT 10SM SCT030 27/23 A2996 RMK AO2 SLP145 T02670233,PHKO,2018-10-28T06:53:00Z,19.73,-156.05,26.7,23.3,290,5,,10.0,29.958662,1014.5,,,TRUE,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,27.0
PASN 280653Z AUTO 34010KT 10SM BKN043 OVC050 02/M04 A3014 RMK AO2 SLP208 T00221039 TSNO,PASN,2018-10-28T06:53:00Z,57.15,-170.22,2.2,-3.9,340,10,,10.0,30.138779,1020.8,,TRUE,TRUE,,,TRUE,,,,BKN,4300,OVC,5000,,,,,VFR,,,,,,,,,,,,METAR,29.0
PASI 280653Z 00000KT 10SM FEW050 12/M02 A2938 RMK AO2 SLP949 T01221017,PASI,2018-10-28T06:53:00Z,57.07,-135.35,12.2,-1.7,0,0,,10.0,29.379921,994.9,,,TRUE,,,,,,,FEW,5000,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
PASC 280653Z 35004KT 9SM -SN OVC085 M08/M09 A2976 RMK AO2 SLP080 P0000 T10831094 $,PASC,2018-10-28T06:53:00Z,70.2,-148.47,-8.3,-9.4,350,4,,9.0,29.760826,1008.0,,,TRUE,TRUE,,,,,-SN,OVC,8500,,,,,,,VFR,,,,,,0.005,,,,,,METAR,15.0
PAOT 280653Z 34013KT 10SM CLR M04/M08 A2986 RMK AO2 SLP112 T10391078 $,PAOT,2018-10-28T06:53:00Z,66.87,-162.58,-3.9,-7.8,340,13,,10.0,29.861221,1011.2,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
PAOR 280653Z 00000KT 10SM SCT090 BKN150 M09/M10 A2964 RMK AO2 SLP079 T10891100 $,PAOR,2018-10-28T06:53:00Z,62.97,-141.93,-8.9,-10.0,0,0,,10.0,29.639763,1007.9,,,TRUE,TRUE,,,,,,SCT,9000,BKN,15000,,,,,VFR,,,,,,,,,,,,METAR,523.0
PAOM 280653Z AUTO 31006KT 10SM CLR M06/M08 A2999 RMK AO2 SLP156 T10561083 TSNO,PAOM,2018-10-28T06:53:00Z,64.5,-165.43,-5.6,-8.3,310,6,,10.0,29.991142,1015.6,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
PANC 280653Z 33004KT 10SM CLR 03/01 A2956 RMK AO2 SLP013 T00280006,PANC,2018-10-28T06:53:00Z,61.17,-150.0,2.8,0.6,330,4,,10.0,29.56004,1001.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,38.0
PAMR 280653Z 01003KT 10SM CLR 01/M01 A2957 RMK AO2 SLP013 T00061011,PAMR,2018-10-28T06:53:00Z,61.22,-149.85,0.6,-1.1,10,3,,10.0,29.568897,1001.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,41.0
PALH 280653Z AUTO 10SM CLR 02/00 A2958 RMK AO2 SLP016 T00170000 TSNO $,PALH,2018-10-28T06:53:00Z,61.18,-149.97,1.7,0.0,,,,10.0,29.58071,1001.6,,TRUE,TRUE,TRUE,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
PAKT 280653Z AUTO 10021G32KT 060V140 10SM CLR 13/M04 A2934 RMK AO2 PK WND 07032/0651 WSHFT 0627 SLP935 T01331039 TSNO,PAKT,2018-10-28T06:53:00Z,55.35,-131.7,13.3,-3.9,100,21,32,10.0,29.338583,993.5,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,28.0
PAIL 280653Z AUTO 33010KT 10SM SCT070 03/01 A2960 RMK AO2 SLP025 T00330006 TSNO,PAIL,2018-10-28T06:53:00Z,59.75,-154.92,3.3,0.6,330,10,,10.0,29.601377,1002.5,,TRUE,TRUE,,,TRUE,,,,SCT,7000,,,,,,,VFR,,,,,,,,,,,,METAR,49.0
PAHO 280653Z AUTO 00000KT 10SM FEW065 OVC090 04/02 A2951 RMK AO2 SLP992 T00440017 TSNO,PAHO,2018-10-28T06:53:00Z,59.63,-151.47,4.4,1.7,0,0,,10.0,29.509842,999.2,,TRUE,TRUE,,,TRUE,,,,FEW,6500,OVC,9000,,,,,VFR,,,,,,,,,,,,METAR,28.0
PAGY 280653Z AUTO 02009G18KT 10SM CLR 09/M01 A2964 RMK AO2 SLP036 T00891006 TSNO,PAGY,2018-10-28T06:53:00Z,59.47,-135.3,8.9,-0.6,20,9,18,10.0,29.639763,1003.6,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
PAGK 280653Z AUTO 35005KT 10SM FEW110 M04/M06 A2961 RMK AO2 SLP054 T10441061 TSNO,PAGK,2018-10-28T06:53:00Z,62.15,-145.45,-4.4,-6.1,350,5,,10.0,29.610237,1005.4,,TRUE,TRUE,,,TRUE,,,,FEW,11000,,,,,,,VFR,,,,,,,,,,,,METAR,481.0
PAFA 280653Z 18003KT 2 1/2SM BR BKN002 OVC008 M01/M01 A2964 RMK AO2 SLP047 T10061006 $,PAFA,2018-10-28T06:53:00Z,64.8,-147.85,-0.6,-0.6,180,3,,2.5,29.639763,1004.7,,,TRUE,TRUE,,,,,BR,BKN,200,OVC,800,,,,,LIFR,,,,,,,,,,,,METAR,132.0
PAEN 280653Z AUTO 36009KT 10SM CLR 04/03 A2955 RMK AO2 SLP008 T00390028 TSNO,PAEN,2018-10-28T06:53:00Z,60.57,-151.25,3.9,2.8,360,9,,10.0,29.551182,1000.8,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,27.0
PAEG 280653Z AUTO 19003KT 10SM CLR M04/M06 A2968 RMK AO2 SLP062 T10441056 TSNO $,PAEG,2018-10-28T06:53:00Z,64.78,-141.15,-4.4,-5.6,190,3,,10.0,29.681103,1006.2,,TRUE,TRUE,TRUE,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,268.0
PADE 280653Z AUTO 32017KT 10SM FEW042 FEW050 M01/M08 A2986 RMK AO2 PK WND 32027/0602 UPB0559E09SNB00E01B09E10 SLP112 P0000 T10111078 TSNO,PADE,2018-10-28T06:53:00Z,66.07,-162.77,-1.1,-7.8,320,17,,10.0,29.861221,1011.2,,TRUE,TRUE,,,TRUE,,,,FEW,4200,FEW,5000,,,,,VFR,,,,,,0.005,,,,,,METAR,5.0
PACV 280653Z 06004KT 8SM -RA OVC036 06/04 A2954 RMK AO2 SLP004 P0005 T00610044,PACV,2018-10-28T06:53:00Z,60.5,-145.47,6.1,4.4,60,4,,8.0,29.53937,1000.4,,,TRUE,,,,,,-RA,OVC,3600,,,,,,,VFR,,,,,,0.05,,,,,,METAR,12.0
PACD 280653Z AUTO 35017G27KT 10SM OVC045 03/M03 A2989 RMK AO2 PK WND 35035/0604 SLP122 T00331028 TSNO,PACD,2018-10-28T06:53:00Z,55.2,-162.72,3.3,-2.8,350,17,27,10.0,29.890747,1012.2,,TRUE,TRUE,,,TRUE,,,,OVC,4500,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
PABT 280653Z 00000KT 5SM -SN BR OVC030 M04/M04 A2965 RMK AO2 SLP054 T10391044 PNO $,PABT,2018-10-28T06:53:00Z,66.92,-151.52,-3.9,-4.4,0,0,,5.0,29.648623,1005.4,,,TRUE,TRUE,,,,,-SN BR,OVC,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,195.0
PHJR 280653Z 07004KT 10SM CLR 25/22 A3000 RMK AO2 SLP164 T02500217,PHJR,2018-10-28T06:53:00Z,21.32,-158.07,25.0,21.7,70,4,,10.0,30.0,1016.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
PAYA 280653Z AUTO 00000KT 10SM CLR 03/02 A2948 RMK AO2 SLP983 T00330022 TSNO,PAYA,2018-10-28T06:53:00Z,59.52,-139.67,3.3,2.2,0,0,,10.0,29.480314,998.3,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
PAWI 280653Z AUTO 35011KT 10SM FEW029 OVC055 M05/M08 A2981 RMK AO2 SNE38 SLP095 P0000 T10501083 TSNO,PAWI,2018-10-28T06:53:00Z,70.62,-159.85,-5.0,-8.3,350,11,,10.0,29.811024,1009.5,,TRUE,TRUE,,,TRUE,,,,FEW,2900,OVC,5500,,,,,VFR,,,,,,0.005,,,,,,METAR,27.0
PAWD 280653Z AUTO 34014KT 10SM OVC080 08/03 A2949 RMK AO2 SLP985 T00830028 TSNO $,PAWD,2018-10-28T06:53:00Z,60.12,-149.42,8.3,2.8,340,14,,10.0,29.489174,998.5,,TRUE,TRUE,TRUE,,TRUE,,,,OVC,8000,,,,,,,VFR,,,,,,,,,,,,METAR,23.0
PATO 280653Z AUTO 00000KT 10SM FEW110 03/02 RMK AO2 SLPNO T00280022 TSNO $,PATO,2018-10-28T06:53:00Z,60.78,-148.85,2.8,2.2,0,0,,10.0,,,,TRUE,TRUE,TRUE,,TRUE,,,,FEW,11000,,,,,,,VFR,,,,,,,,,,,,METAR,31.0
PASO 280653Z AUTO 00000KT 9SM SCT095 03/02 A2951 RMK AO2 SLP992 T00280017 TSNO,PASO,2018-10-28T06:53:00Z,59.45,-151.7,2.8,1.7,0,0,,9.0,29.509842,999.2,,TRUE,TRUE,,,TRUE,,,,SCT,9500,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
KP68 280653Z AUTO 22006KT 08/M04 A3019 RMK AO1 SLP167 T00781044,KP68,2018-10-28T06:53:00Z,39.6,-116.0,7.8,-4.4,220,6,,,30.188976,1016.7,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1809.0
KGNV 280653Z AUTO 30004KT 10SM CLR 11/09 A3012 RMK AO2 SLP199 T01060094,KGNV,2018-10-28T06:53:00Z,29.7,-82.28,10.6,9.4,300,4,,10.0,30.121063,1019.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,45.0
KGMU 280653Z 00000KT 10SM CLR 08/06 A2998 RMK AO2 SLP148 T00830056,KGMU,2018-10-28T06:53:00Z,34.85,-82.35,8.3,5.6,0,0,,10.0,29.97933,1014.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,315.0
KGLR 280653Z AUTO 00000KT 10SM FEW007 OVC029 01/01 A2983 RMK AO2 SLP113 T00110011,KGLR,2018-10-28T06:53:00Z,45.02,-84.68,1.1,1.1,0,0,,10.0,29.828741,1011.3,,TRUE,TRUE,,,,,,,FEW,700,OVC,2900,,,,,MVFR,,,,,,,,,,,,METAR,407.0
KGLH 280653Z AUTO 21004KT 10SM CLR 12/11 A3004 RMK AO2 SLP180 T01220106,KGLH,2018-10-28T06:53:00Z,33.5,-90.98,12.2,10.6,210,4,,10.0,30.041338,1018.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,45.0
KBPK 280653Z AUTO 00000KT 10SM CLR 10/08 A2996 RMK AO2 SLP143 T01000083,KBPK,2018-10-28T06:53:00Z,36.37,-92.47,10.0,8.3,0,0,,10.0,29.958662,1014.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,280.0
KGSP 280653Z AUTO 00000KT 10SM CLR 06/05 A2997 RMK AO2 SLP147 T00610050,KGSP,2018-10-28T06:53:00Z,34.9,-82.22,6.1,5.0,0,0,,10.0,29.970472,1014.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,287.0
KGRI 280653Z AUTO 34013G24KT 10SM CLR 11/04 A3005 RMK AO2 PK WND 34027/0643 SLP173 T01060039,KGRI,2018-10-28T06:53:00Z,40.97,-98.32,10.6,3.9,340,13,24,10.0,30.050198,1017.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,561.0
KGVL 280653Z AUTO 27004KT 10SM CLR 08/07 A3002 RMK AO2 SLP163 T00780067,KGVL,2018-10-28T06:53:00Z,34.27,-83.83,7.8,6.7,270,4,,10.0,30.02067,1016.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,386.0
KGTF 280653Z 20009KT 10SM CLR 03/M07 A3004 RMK AO2 SLP181 T00331067 401670006,KGTF,2018-10-28T06:53:00Z,47.47,-111.38,3.3,-6.7,200,9,,10.0,30.041338,1018.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,16.7,0.6,,,,,,,METAR,1119.0
KHKA 280653Z AUTO 19004KT 9SM CLR 11/09 A3000 RMK AO2 SLP157 T01060089 $,KHKA,2018-10-28T06:53:00Z,35.93,-89.83,10.6,8.9,190,4,,9.0,30.0,1015.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,78.0
KHJO 280653Z AUTO 06004KT 5SM HZ CLR 14/12 A3003 RMK AO2 SLP171 T01440117,KHJO,2018-10-28T06:53:00Z,36.32,-119.62,14.4,11.7,60,4,,5.0,30.029528,1017.1,,TRUE,TRUE,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,74.0
KHIO 280653Z 19006KT 9SM -RA FEW050 BKN065 OVC080 16/15 A2980 RMK AO2 SLP088 P0006 T01560150,KHIO,2018-10-28T06:53:00Z,45.55,-122.95,15.6,15.0,190,6,,9.0,29.799213,1008.8,,,TRUE,,,,,,-RA,FEW,5000,BKN,6500,OVC,8000,,,VFR,,,,,,0.06,,,,,,METAR,68.0
KHIB 280653Z AUTO 07004KT 4SM -RA BR OVC036 04/04 A2966 RMK AO2 SLP054 P0003 T00440039,KHIB,2018-10-28T06:53:00Z,47.38,-92.83,4.4,3.9,70,4,,4.0,29.660433,1005.4,,TRUE,TRUE,,,,,,-RA BR,OVC,3600,,,,,,,MVFR,,,,,,0.03,,,,,,METAR,412.0
KHEI 280653Z AUTO 31005KT 10SM FEW100 M02/M05 A3002 RMK AO2 UPB16E25 SLP180 P0000 T10221050 401501022,KHEI,2018-10-28T06:53:00Z,46.02,-102.65,-2.2,-5.0,310,5,,10.0,30.02067,1018.0,,TRUE,TRUE,,,,,,,FEW,10000,,,,,,,VFR,,,,15.0,-2.2,0.005,,,,,,METAR,828.0
KGZH 280653Z AUTO 00000KT 9SM CLR 09/08 A3012 RMK AO2 SLP199 T00890078,KGZH,2018-10-28T06:53:00Z,31.42,-87.05,8.9,7.8,0,0,,9.0,30.121063,1019.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,78.0
KGWO 280653Z AUTO 00000KT 9SM CLR 11/10 A3006 RMK AO2 SLP177 T01110100,KGWO,2018-10-28T06:53:00Z,33.5,-90.08,11.1,10.0,0,0,,9.0,30.059055,1017.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,44.0
KHOT 280653Z AUTO 00000KT 10SM CLR 10/09 A3002 RMK AO2 SLP163 T01000094,KHOT,2018-10-28T06:53:00Z,34.48,-93.1,10.0,9.4,0,0,,10.0,30.02067,1016.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,162.0
KHLN 280653Z AUTO 00000KT 10SM CLR 02/M03 A3008 RMK AO2 SLP205 T00221028 401610017,KHLN,2018-10-28T06:53:00Z,46.6,-111.98,2.2,-2.8,0,0,,10.0,30.079725,1020.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,16.1,1.7,,,,,,,METAR,1182.0
KHKY 280653Z AUTO 00000KT 10SM OVC045 08/05 A2992 RMK AO2 SLP119 T00830050,KHKY,2018-10-28T06:53:00Z,35.75,-81.38,8.3,5.0,0,0,,10.0,29.920275,1011.9,,TRUE,TRUE,,,,,,,OVC,4500,,,,,,,VFR,,,,,,,,,,,,METAR,354.0
KHKS 280653Z AUTO 00000KT 10SM CLR 11/11 A3009 RMK AO2 SLP182 T01110111 $,KHKS,2018-10-28T06:53:00Z,32.33,-90.22,11.1,11.1,0,0,,10.0,30.088583,1018.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,108.0
KHQM 280653Z AUTO 18012KT 6SM BR BKN011 OVC100 15/14 A2975 RMK AO2 SLP076 T01500139,KHQM,2018-10-28T06:53:00Z,46.97,-123.93,15.0,13.9,180,12,,6.0,29.749016,1007.6,,TRUE,TRUE,,,,,,BR,BKN,1100,OVC,10000,,,,,MVFR,,,,,,,,,,,,METAR,7.0
KHRI 280653Z AUTO 21005KT 10SM FEW100 12/09 A2983 RMK AO2 SLP100 T01170089,KHRI,2018-10-28T06:53:00Z,45.83,-119.27,11.7,8.9,210,5,,10.0,29.828741,1010.0,,TRUE,TRUE,,,,,,,FEW,10000,,,,,,,VFR,,,,,,,,,,,,METAR,195.0
